sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
5.542885312107145,3.5644200031126463,1.5246088678124683,0.09524595636069422,0
5.220760771820474,3.715755643262751,1.1325043389023608,0.10318048751274389,0
5.117805890305877,3.599969522286067,1.4547442347425819,0.26332596261865127,0
4.840928786947209,2.9530608848030595,1.5911851185572186,0.14199170205516992,0
4.888613172231059,3.033729935760774,1.1136063694497473,0.16711213714542594,0
4.830351093224399,3.5971404918756305,1.5435730005527373,0.19506421096929186,0
4.348268813573097,2.9859723841006787,1.5129694340914577,0.24497104870936287,0
5.515221833594677,3.5236229849890885,1.5085656304888275,0.31347819270043614,0
4.468527312883439,2.8054351057624065,1.4171465686692484,0.299817540416699,0
5.178899920829717,3.636204533929859,1.3896280456262209,0.2871015238134049,0
4.896259043645547,3.1635925525464805,1.2662404931077251,0.15828932986811897,0
4.653807557078798,3.280795063086424,1.4442181088081596,0.2011197914640508,0
4.916331584732904,3.054399715365729,1.402935202039365,0.16470510557243967,0
5.5485441274253695,3.8105217243024545,1.481725587861534,0.2051977317156074,0
4.8758802732724265,2.750209033982217,1.2982835911371686,0.14573394927455005,0
4.717067494905697,3.2477837064326125,1.6121602669662973,0.2565484033462125,0
4.951795796322556,3.3583237768323277,1.360859591476796,0.2345382447770512,0
5.20769220373317,3.4534239112566985,1.6032474440374511,0.49498687843068634,0
5.1392969217662685,3.0205833622825375,1.3116694002982427,0.4350429288558817,0
4.8395123554301875,3.159696061274324,1.4370701690460503,0.2285737797339688,0
5.049465702747694,3.084343092698314,1.3775952048804434,0.22611711406517712,0
4.198082556055297,2.784665986092899,1.131431474768407,0.041301848923237655,0
5.011460263613846,3.550356470562182,1.7816384708173654,0.2838894232876093,0
4.681454069881588,2.809859923310874,1.1706379867782566,0.11515147618583821,0
5.116983928722787,3.8078495432965505,1.1866253901684325,0.1667569983604076,0
5.207352870167712,3.256005268816886,1.4911664844171275,0.2519051197469374,0
4.954252642260871,3.442639252550515,1.6862156480463342,0.16103563330247342,0
5.388596796184756,3.532534953967722,1.6794989849479818,0.24382839694848016,0
4.944192577133065,3.046993104546896,1.6780059295860463,0.16288395432618452,0
5.723667827972463,3.9903485373317404,1.566690210310563,0.4161016887216236,0
4.714929720303124,2.9342966313578547,1.2865954485036508,0.14098020372953482,0
4.945371791774647,3.321757673144385,1.7662789355684156,0.2885215802631555,0
4.195736134028515,2.434108789777412,1.417656813191664,0.3248495318248244,0
4.305232471871615,3.020460780085421,1.2816414200310715,0.37593062658877086,0
5.275877922455313,3.7523121433455797,1.4508629890127689,0.1793583030732392,0
5.529821878924317,4.427572450158297,1.4129200221890472,0.2713220611115622,0
5.119411344873255,3.126718574222486,1.4956969913433484,0.10923945018453404,0
5.033451855786109,3.570661718854271,1.2499418596978185,0.33086568384452075,0
4.961644669084856,3.279030914663652,1.4292421776468751,0.20443494041537968,0
4.71951408629327,3.424400263263114,1.5927406598630953,0.2613197020569815,0
4.960533766952309,3.5633700693322035,1.6356031961643296,0.3231192356136753,0
5.145651262789027,3.5219426802873235,1.2964560615981886,0.3015574730782887,0
5.055840330479195,3.530568916703289,1.5206206371671707,0.19064949398120495,0
4.3258242957692685,3.027515784140918,1.3294041173105478,0.16442088231843388,0
5.087757511523058,3.250843497573147,1.5352642676007542,0.13893191428998017,0
4.8301071909471105,3.076559227995797,1.3167844541637361,0.39096421499307793,0
5.247514626981945,3.385789046273412,1.6191726834379818,0.3260136516330673,0
5.396300289580143,3.5922285348343728,1.5593051149830999,0.29727830195306576,0
5.632847857372212,3.8490868826679305,1.7820387363540233,0.425798147412223,0
5.272820092514943,3.327477757153922,1.4732130343381036,0.2598161631145942,0
5.117984596270686,3.320743875552975,1.5490348296326173,0.16876427648139966,0
5.161327203679949,4.035197537877168,1.8269626805683326,0.3703169821691365,0
5.050616607061672,3.5682403494358366,1.1948222487138032,0.004266956063018829,0
5.1358741510246455,3.4975570708981545,1.6200649630307564,0.0035252071860803758,0
4.582756925317629,2.4872176174249554,1.6469903359974434,0.2151088125933854,0
4.674250530111475,3.0292547909302323,1.3912163294437065,0.14005226009075422,0
4.529412736408817,2.964321820492363,1.2882932408726255,0.15985568762284852,0
4.648218286749627,2.811970000225849,1.0974662684697352,0.056365671406961027,0
5.16696326037432,3.3804213279073485,1.5644698547633724,0.4583774673579357,0
5.018500286680066,3.131906412399978,1.374503291180384,0.1583415769997939,0
4.609285391617284,3.0985228119568604,1.4983451591530506,0.32286707873514664,0
4.641119358072805,2.6120378828285737,1.334533568341455,0.27095954010226886,0
4.829121797023335,3.6327819300692035,1.5070454997212732,0.21385105550423164,0
4.714633306385239,3.4628626747104896,1.5480854701157876,0.08860506564262102,0
4.912970553954302,3.3102370400418226,1.62516193163519,0.273376422158826,0
5.177479851713603,3.5145041857389683,1.3754672679764826,0.22674547394640823,0
5.132626007388008,3.684657413091365,1.2809561517156045,0.14102383227097653,0
5.382640783082905,3.5548782743732734,1.4664924193702682,0.18057011116422228,0
5.364095495542299,4.010949434075803,1.614194045959461,0.30934174032606554,0
5.485748185218885,3.267699131929803,1.4916531670218949,0.17155851277368434,0
4.468592702562036,2.844336736838092,1.140385632071265,0.0886521262427824,0
4.673992901796021,3.100553796617112,1.51842565127658,0.16823128958821035,0
5.010263398505557,3.8492810730766736,1.6363068420030524,0.34097657860609376,0
4.517631817378549,3.6244352828933897,1.4728970693604033,0.33623824599631535,0
5.208881884449111,3.4785158560960947,1.4723978868280927,0.48249306290289895,0
5.0707249770359875,3.2087509539554144,1.717663495291192,0.22384170762014213,0
5.699478872687877,4.1975684611892135,1.4413088504602731,0.2601079992362151,0
5.144699233853307,3.3882157090116496,1.8856037125039422,0.25222001621344364,0
5.09472584342714,3.7344035164742753,1.6946400618337552,0.372858014166668,0
4.70078496358454,2.904219335194857,1.2836303917775622,0.19071301473655472,0
5.220082821325616,3.834049932905363,1.2743846544294393,0.11930503715501081,0
4.953736775787904,3.314560834739644,1.4238634543501578,0.12753302305046718,0
5.452452189632716,3.877961620797938,1.3532046898769032,0.0001861442794807988,0
4.9371991681099106,3.293245996433148,1.7360854627510531,0.3489422753161834,0
5.823903596982899,4.275177077163291,1.5815364224143282,0.11250571031830678,0
5.07853785418439,3.4635353060751912,1.4925733317378762,0.1616894402911998,0
5.203679277208397,4.110025532056561,1.5440487030882029,0.43109610008127486,0
5.28637311671675,3.4212332140559636,1.562957158384433,0.2993600582305717,0
5.429463265310041,4.123022681297528,1.2472278539773685,0.13874123264441918,0
4.873158034498716,3.4198371702020522,1.4920138128149527,0.24658234301140594,0
4.523807275439285,3.1758204772856513,1.5252968936767852,0.20654000494231842,0
5.0792512732614465,3.480399561892359,1.6334729780983726,0.3347193569715168,0
4.864667967437339,3.2317971497217575,1.1336263468607688,0.1644812256331532,0
4.975593068250919,3.188919070962215,1.4051680306610126,0.17325030351309267,0
4.410780421294249,3.4572651189281123,1.4747383563930216,0.2034857984534718,0
4.923235421178166,3.3556742512023314,1.4415206209472629,0.22171632745421127,0
4.668144303941381,3.1428887802371137,1.3734318641436016,0.14051524237408203,0
5.46153010183263,3.9218180278591386,1.5366269469803706,0.20354973334957213,0
4.293684952140163,2.8468725912355635,1.455646333220208,0.2160392153095015,0
5.1905999495339215,3.362057102421463,1.895384130345784,0.38853337528995324,0
4.9553298556702625,3.7960951220341737,1.5165059041586808,0.20194698527676253,0
5.2633126664678755,3.497361801312222,1.4232801039690375,0.2727788093245176,0
4.703210180812211,3.005058836811799,1.3367496228937743,0.11419962900979255,0
4.741774835771214,3.4467574257275544,1.4600696113065574,0.16468892048359224,0
5.278432181673276,3.4858284542667635,1.7539803167589911,0.48452827417565036,0
5.001535081246236,3.0755015618208725,1.6014210850845523,0.16948233989537065,0
4.617450560554623,3.5312330683024515,1.3633049648987152,0.2155446954375953,0
4.937402313918603,3.2403773865146266,1.5242710571996838,0.2038388463747153,0
5.481546617724104,3.496561432095624,1.533942758009992,0.08463665102570803,0
5.190591174775005,3.578310445315604,1.0853659461680314,0.26753612388293024,0
5.579228937007377,3.825652240170046,1.6388794201651766,0.15622449244237774,0
5.271472445024685,3.892504310945278,1.5155393550044398,0.2559940318605926,0
4.752749012077394,3.1023917673750465,1.4268183767422926,0.346730503224376,0
5.606756033586395,3.9976297995539998,1.378654540661375,0.2947982527218735,0
4.952570136371278,3.4398753867987484,1.3002429627876566,0.14940231208696386,0
4.809215679961117,3.149090814392604,1.298335179952139,0.2916825915065039,0
5.584214116911335,3.8030588308920232,1.6937550852471495,0.4165136858895975,0
5.299025485940403,3.5143660263580996,1.3947734983266589,0.19530020090452582,0
5.317458298457399,3.5909629171794157,1.5345972296976682,0.26614731715913054,0
5.722920694846402,4.2965650320562805,1.3297757494531588,0.14864919219093758,0
5.449312731359194,3.6642621130856967,1.5056169124594012,0.3289287979690731,0
4.850908496959662,3.3810919216486766,1.3596217512889064,0.35166877443403133,0
4.272959905704692,2.5854193411948097,1.2581421206257608,0.3321766808028347,0
5.461881945810147,4.015703909365957,1.3841162360747998,0.3171284668175807,0
4.922263545892741,3.645834851311771,1.4997188209217511,0.288780724012625,0
5.200101384709628,3.726308316862403,1.382927710920825,0.2875906264189665,0
4.694005320887206,2.725908737837604,1.7479180611231764,0.15108970356085866,0
4.480776582341493,3.0184324884476554,1.1518384603963696,0.33475285741789623,0
5.31863294000204,3.756715613931617,1.6274592209384886,0.2552987753806375,0
5.476940029824808,4.081317279694307,1.5487919864078061,0.46519994102955836,0
5.080197355257385,2.824449047930914,1.4020808161400062,0.1409585769180125,0
4.750901639922765,3.619834274665192,1.4236171060314515,0.458397146356586,0
4.986838670854699,3.5557483604635634,1.7164959504776995,0.41523961764661066,0
4.980027670805371,3.2973996413557227,1.5780899900002023,0.22380054164111685,0
5.12357241335144,3.4528468834261146,1.4158760745473902,0.2764654199930129,0
4.561042173922481,3.160763117061099,1.3488452566826952,0.0717888133659382,0
4.606580564531309,3.3869304355963066,1.2235413416090966,0.21203466178308722,0
6.072750870433911,3.991446352131812,1.6122384439354878,0.2971587934476309,0
4.71187529343219,3.0263127277630586,1.6764656835719887,0.4157328435315966,0
4.322027096772482,2.5579156890775714,1.6279569370841238,0.44032111285946274,0
5.33450792214793,3.552866468624286,1.380193594499702,0.10792117260443876,0
4.807823987580574,3.425392931067055,1.505700115275014,0.35467598923099414,0
4.290781921765301,2.9010993441259294,0.9802030843383875,0.1391261147195449,0
4.594246026169458,2.5801099856610943,1.6673821159589923,0.25878645257415156,0
5.119801353504337,3.7031664165172034,1.6085432413734366,0.21187059359850596,0
4.822780629143792,3.515801134804069,1.3121183987266325,0.2434840853117936,0
4.283500593875029,3.02723584605576,1.4678898181740012,0.29705610488418743,0
4.7386642466891615,3.536562848504926,1.5377232191957602,0.21394840558804523,0
4.481929080573826,2.812900570331603,1.5101082110941428,0.17260851567942578,0
5.058151026879119,3.560906316365391,1.3430666762464323,0.2756357125541925,0
4.525596261093401,2.5588537396212288,1.3317306666545285,0.3029656662566019,0
4.678984997814608,3.476784230640811,1.3706019986143172,0.016420312100810713,0
4.84001687656243,3.022624721839601,1.4127867440165545,0.1428244771988278,0
4.469848590430565,3.630330658124511,1.258604634603212,0.06351962915933279,0
5.590841392496492,3.8593721731345427,1.221091569077335,0.38326644101953605,0
5.911650189900536,4.132773112393759,1.5531318702080754,0.2515260421755067,0
5.2590414754128725,3.3553388221265084,1.5971366356873018,0.22093990392728924,0
5.163038526349923,3.2136342788482963,1.4116062919744243,0.23985652848626735,0
4.899152897379764,3.328037528631326,1.5478932971367425,0.12295140442455844,0
4.486412867920505,2.986814077651582,1.0401144066080057,0.09736867932884821,0
4.791143512781514,3.308107095940863,1.5230070189808584,0.27373857564119963,0
4.616536406898783,2.737697908866361,1.2549435998570988,0.16736531255716225,0
5.253134962020164,3.4862784359728636,1.589338496737428,0.49514495999202546,0
4.586236225435731,3.2792367969734215,1.2038591520211115,0.4088161749835588,0
4.880785146394517,3.5184166558668633,1.1734703763159577,0.15080705463619015,0
5.590969659593381,3.9411616625218846,1.2808464002821704,0.32687010600668814,0
5.17043623728207,3.4247118853595926,1.386289039392369,0.17556266541405363,0
5.517914471929042,3.5084641710460587,1.4931489328486969,0.26637882772075044,0
4.830015143007464,3.4258389884251423,1.251015233939714,0.400554730431283,0
5.257678123162614,3.668009928230111,1.7395670865099147,0.2628568456296917,0
5.261251883232021,4.160178640725881,1.3894728700310384,0.2587671003167005,0
4.848656217925586,3.4937452684185986,1.155681783849945,0.19297491077867016,0
5.157878737518906,3.690236948629263,1.5304122449567459,0.3535222606811903,0
6.070973631580433,4.584763642564954,1.7719910973345017,0.4133613730735628,0
4.760041444233938,2.918384450076498,1.3656147615326988,0.28514020897349623,0
5.159572829218915,3.2400068927034327,1.8293629261749729,0.12407085506169925,0
4.933154064627536,3.7677960749027877,1.387808597242758,0.20014092681577078,0
5.115966183003104,4.0160976131250825,1.334179347782291,0.19679782954719782,0
5.140259499800342,3.777921728685947,1.3622622283672676,0.2675764111757668,0
4.925162652881653,2.725190641111743,1.625825587482839,0.06699365975634478,0
4.429593891698286,2.7354774577982175,1.3597577984285252,0.15066082550325835,0
5.591264335190572,3.828764090796451,1.3527176428291845,0.22681668142681805,0
5.13835217292151,3.4577939490291874,1.4662318297945367,0.3695146946424759,0
4.835507823146349,3.2117945811413007,1.3195689181765777,0.2174444099167833,0
4.65263202321592,3.414106613485266,1.5136745624922545,0.1918258057939494,0
4.398900814598846,2.948105337601701,1.2581107727517764,0.20127756223895546,0
4.479940418753312,2.9806809018025913,1.355273650180069,0.14310973301798208,0
4.996825365805383,3.587555975788226,1.7032301182120126,0.1991274470656552,0
4.712293095171731,3.4280701665275055,0.9496015341238343,0.02603142354945387,0
5.338215501632578,3.5949683143250093,1.3071195926935277,0.24408216864850088,0
4.389986990749528,3.041190333423169,1.6522836076864726,0.2644445030022944,0
4.907205749423073,3.4666631815511844,1.5264538814455224,0.2370240281432805,0
5.0763356424838,3.4332537020241976,1.6217923590159664,0.40752253152605555,0
5.190790995702173,3.273080482346341,1.3575454035614682,0.25028080216356213,0
4.819458728793514,3.300449864060873,1.286557321199216,0.1661730598656732,0
5.216262903815057,3.8420518275550477,1.498501070752496,0.32277625284160955,0
4.927735092409953,3.1577227583810252,1.4881098821512393,0.2679669476590303,0
4.655614561714716,3.044176940970158,1.687311937050702,0.31784835771227293,0
4.853586922897739,3.5743987746660038,1.3864887312708767,0.44956776267249016,0
4.9493215690118575,3.2535127694063775,1.4482805649313553,0.26733039708945205,0
5.154673004688858,3.605992055058516,1.4255119124249622,0.328873604135005,0
5.063210882601992,3.4137579940181184,0.9760007057148147,0.06670701790655828,0
4.707052607395022,3.547055173620205,1.7332695038722803,0.32888827303365065,0
5.210187356013329,3.767928548445993,1.6501540419770795,0.19879740197767123,0
5.289938180406828,3.54839091894318,1.1708328937449188,0.12277372193372633,0
5.127676049665808,3.903005738014437,1.4062578432530006,0.25536795253271405,0
5.1857765971234935,4.014596364632705,1.3646605072197147,0.37008381391572515,0
5.463384927018178,3.595100251787694,1.5920373505173704,0.3902117743725352,0
5.228916690716485,3.1455413386699282,1.6894182411420198,0.3689472746029514,0
5.349926519372785,3.844888702585538,1.2858865325118434,0.308678309471372,0
4.842177626165625,3.529144774581378,1.2513760648752663,0.28561269943168394,0
4.9337077312081385,3.1990825064239714,1.4165144132924516,0.24745144453674126,0
4.831891862955883,3.7105374708114787,1.5944371500262464,0.23219409591249807,0
4.690653839786297,3.0047505719540935,1.5299550569036664,0.066226351014157,0
5.284386852116599,3.9125823644395004,1.431790710487784,0.2684682671025502,0
5.042312064536494,3.200579825966122,1.336082286848285,0.2435846166977428,0
5.740247424672913,3.7279140827322785,1.6664101333144998,0.25704423550265154,0
4.446204642795014,3.159807279299249,1.4548361726249148,0.1612220840567717,0
4.574871938024544,2.9761969100058776,1.4854004605101496,0.357645693248116,0
4.41756802540373,2.981693383011058,1.274492918068136,0.16617253024170928,0
4.683100645592705,2.8117374414297367,1.4742975972863241,0.12310908910107893,0
5.13582969428863,3.607103278103362,1.1009250979751126,0.2312456554766157,0
5.515019337575151,3.9566278819079352,1.4650972670669409,0.1055473276847875,0
4.648295710944609,2.79789388834337,1.4666430262530497,0.12016286021383282,0
5.397795700359339,3.5465612082778666,1.6031419677914973,0.1437861053331621,0
5.034460774765967,3.372491656097407,1.5376853611959818,0.25337178324236853,0
4.653189411931608,2.9694240338831177,1.4763988041350207,0.2327990145291875,0
4.3698983216417515,2.715659106450328,1.4565120538167307,0.10956450917166724,0
4.489271169757943,2.7730728507286218,1.1851129484391207,0.2641570482134351,0
4.590177545818774,2.6082929682596703,1.5539878422814912,0.1345870254544363,0
4.854254458379835,3.394847694832111,1.4500927494573514,0.21985210142445308,0
4.572639409432124,3.1158628061380225,1.4270186412140962,0.31215473428160784,0
4.597108975702768,2.8854853908389084,1.5910559672324889,0.2285422708118392,0
5.662551664931088,3.776938285884345,1.8934431954608875,0.5021514760757795,0
4.8426697733475645,3.6188597477624325,1.542324267716469,-0.06322725123014647,0
5.474046432244053,3.82314337164198,1.3098917372361765,0.24912812647515928,0
5.377700512168419,3.7992680767634086,1.4897212722747466,0.22517980896659393,0
4.78605975260778,3.5868583527546503,1.683722995547741,0.21847969694360542,0
5.129759578454654,3.412839416550195,1.3303994055420678,0.3111387840711014,0
4.838731320077722,3.301089821354356,1.5526972205797263,0.2568077718376646,0
4.69670286497722,3.163953853074743,1.5562781502443659,0.2236583930610217,0
5.118186336843322,3.655455277379182,1.4088781137123738,0.2214558470152013,0
5.301223140676168,3.814463894200356,1.3772282766334836,0.4174912026826469,0
5.3838487247608535,3.82846513821384,1.3386948020033838,0.2930732590516767,0
4.776432006263338,2.7169366394812315,1.3461951281919382,0.17722893652538096,0
4.858328523166354,2.7701715228731594,1.706753281365354,0.18455023177627355,0
4.425472839620089,3.087585298259078,1.3822594327462532,0.26229255857764855,0
5.619293958510031,3.7189991293559688,1.7563744595911341,0.1775322371934609,0
5.1091806662319,3.920608202379722,1.4374262867644372,0.36807868925760917,0
4.64390696293175,2.92346795282825,1.681902153725125,0.025485737213373744,0
5.313475963464662,3.445665802237568,1.562033495908093,0.3356860458701536,0
4.934540905546173,3.7266540955650966,1.4070172583028553,0.0973646371077794,0
4.851096626675812,3.2581556651127506,1.348997755428795,0.23846709006446914,0
4.590842482731528,3.3032350817672627,1.6051443337745679,-0.057196141164272046,0
4.986749475944635,3.8078626371329105,1.3603092974150073,-0.003118963429717292,0
4.188208246980636,2.8379127986337997,1.4154068509739814,0.158440913700014,0
5.115285066152336,3.5200482934337263,1.4254879841958599,0.27305943984267034,0
4.435057612031392,2.759173729670957,1.2143347813482572,0.058607685831731704,0
4.809811698469542,3.2447305798695028,1.2638581381929195,0.30922514592742184,0
5.410605533595753,3.9953041013786144,1.60213900079026,0.21977736335593598,0
4.548805575738181,3.169554282687787,1.5160712437204635,0.210127190688602,0
4.8333537572528815,3.292097773026793,1.2557358348610035,0.24271800589670867,0
5.066910305859686,3.2866465524204056,1.486705352232082,0.3039527088176221,0
4.678794356550126,3.403718771101122,1.421164855100242,0.4050752121574379,0
4.370754039815125,3.0144165568988854,1.267183706693213,0.05310649603045128,0
5.24025941946587,3.639196321020769,1.4535727928130342,0.33974813092865586,0
4.411622763449506,2.6104136526192816,1.6101701467661567,0.23205680461488434,0
4.926764592289196,3.2870811854138955,1.6505259639614631,0.3146463662067053,0
4.91826957521706,3.074697693653347,1.3848210614912344,0.3841849672602996,0
4.222572980944302,2.461152238568982,1.4951540618282462,0.2433511512314706,0
5.190555998796322,3.3892945502943563,1.5484061812390078,0.19330298851921543,0
4.314497266495728,3.3243617164662442,1.5434603793285795,0.2802521005196248,0
4.997753431019896,3.451485006015975,1.6142611272252254,0.24078119942435974,0
4.79754834615702,3.401088342794021,1.265663385879578,0.16034283494509932,0
4.848720733865989,3.669837137612191,1.4238452253699143,0.1596010300964681,0
5.135529335777621,2.876005946071727,1.5155131969092588,0.3744639357017309,0
4.817271036532509,3.052258398094543,1.3726327114041226,0.3366881441302987,0
5.263289931251659,3.408519791050369,1.518721247610824,0.5542244109983365,0
4.637151248167205,2.7965215661318914,1.2588819450028248,0.2853565986897214,0
5.000491832975233,3.362686655251829,1.3661102528644733,0.27339857380727633,0
4.913379233548999,3.730843121835376,1.3190108765529214,0.16657365439021024,0
5.829052757820078,4.281111585725659,1.9661918916876722,0.49664828140339246,0
4.841814106506092,3.5501571166349013,1.4558893773642918,0.2252605200747403,0
5.467127611222469,3.736037523864567,1.6347207354475106,0.3243068765017855,0
5.325832521530947,3.764318389265646,1.5683980914783777,0.43295260872044816,0
5.31738710415356,3.774619839349248,1.7324944719196218,0.3041425426642527,0
5.285279500243594,4.173041980054435,1.4812516474157376,0.20864899178129087,0
4.637597178721534,3.2632239271837062,1.815903050416364,0.3894233035225383,0
4.913951497949319,3.3675869164095023,1.5292546070121136,0.29675187825823396,0
5.300889592826535,3.650551524260659,1.6615938141835076,0.21155909875918033,0
4.565797663127178,3.0541984363158368,1.6932761331235242,0.321837631699838,0
4.563697754447147,3.1673942270800772,1.3864348694113777,0.11470680781154727,0
4.892367185232316,2.3731437211296535,3.1978714551468657,0.8520942879510682,1
6.4108173466787575,3.162454723592276,4.575809852320356,1.6183093867069034,1
5.418877786850649,2.7519603216870983,3.931290521356922,1.2639995437743785,1
6.9148825100435545,3.4441344508241403,4.7799740031369256,1.5731940244680558,1
6.470413602649936,3.094226436353003,4.46409984053736,1.559548084517005,1
5.278115368713351,2.733490342272923,3.611356600797693,1.1412705167606583,1
6.477776608630414,2.9773970413247484,4.63583952546734,1.6056337766120978,1
6.559205738942295,3.038778349247541,4.973577758680567,1.53917090585754,1
5.578728723133934,2.8251592288837757,4.003798566153868,1.311648448093219,1
5.242319599505048,2.683666115601589,3.212583418231298,0.9949816364513814,1
6.122326925401986,2.7282494608211594,4.495860644133572,1.4695387167048,1
5.439576503339857,2.4539637840206363,3.722837257001254,1.003773950167066,1
4.938786678521861,2.218304584583283,4.054647415250986,1.1619902641243987,1
6.4084083274799815,3.043879642791129,4.826839984753491,1.6589147007926204,1
6.118786924642521,2.8406616858861296,4.537631784350289,1.2032832107301703,1
5.848490655608141,2.973691123342923,4.969898438341692,1.6196592143420983,1
6.314868099511061,2.654510207236941,3.9857052565025644,1.2752981762171827,1
6.402461431090911,3.1071850985734897,4.59550470538714,1.4052105364467404,1
6.4326584733347785,2.633585661123611,4.820854415371954,1.3083397331246138,1
6.321296117424115,2.4811697728587454,3.9273391659389025,1.1927994536904203,1
5.4111935342411766,2.5061962769101207,4.034949044415511,1.147620171114719,1
6.938923330938743,3.2230958046886897,5.152256411497916,1.759980044569998,1
6.6985365435925734,3.0012079064516577,4.5608636479021,1.2533090943149237,1
5.842407744380072,2.41112594441556,3.576731177116502,1.2648800925992414,1
6.0834442507615165,2.6607857857176103,4.401264605425177,1.2574958762892159,1
5.431796811438064,2.560005681229999,4.44808645314506,1.2477289576435904,1
5.6996142618751815,2.790598515899246,4.451008418239788,1.3730579761910244,1
5.821490764203381,2.6963178125189686,3.864820259239207,1.223727708115757,1
5.420035156189835,2.675796751458206,3.879610313447722,1.5128980661249825,1
5.1875683367907,2.293674452361883,3.906045625444283,1.0372090397737603,1
5.8541918817325325,2.299054658798529,3.3777296119112936,0.7314035371901325,1
5.6120855844429105,2.3120619232719135,3.273883628678367,0.9530656802082735,1
6.157876659874028,2.878165770788958,4.050125739075222,1.1649182961168438,1
6.993366706286242,3.2253154149834873,5.0387818072847805,1.4565896930606752,1
5.836464239135914,2.7471154154129143,4.520583987501062,1.3113897840434934,1
5.010594775664186,2.559796449869255,4.002346912827365,1.197591284917383,1
6.552599326325162,2.4155244078008975,4.058147967403281,1.0527922118799196,1
5.629567292830434,2.4130726104582445,3.3149608255654095,0.9829782544288046,1
5.805487226003629,1.687615551486734,3.9434370636188714,1.1057435822471278,1
5.582951104786154,2.3981762017039343,3.907607861022696,0.9864239118098573,1
5.6804197718838605,2.4921312445823687,3.751332957158457,1.0656803939173904,1
6.625868191316218,2.8292613872959675,4.884559971903079,1.594565089393614,1
5.939195260722536,2.6069128730132447,4.359507670094577,1.154643460250213,1
5.602466986786549,2.3222629158381243,3.5099341944181583,1.0390883144361398,1
5.105264796402971,2.358958912740617,3.667552569886472,1.160352755592445,1
5.7779938963748485,2.890945730993808,4.439103684759904,1.4239390179007434,1
5.776255927432223,2.4177027236192297,4.1189287711982585,1.2674927603196973,1
5.496000775895063,2.6641745711920364,4.217155969699106,1.561542279716525,1
6.744415377713623,2.9293351246073835,4.658448360470674,1.4677916081429023,1
5.321461455064001,2.4510297651944932,3.7068853720537756,1.2037289526631556,1
5.867208719405951,3.2055347065602517,4.771744234913052,1.540847626924623,1
6.852616664541974,2.9185433502322415,4.937294294241641,1.6430511083016264,1
5.97278959876436,2.5399045052260085,3.9440853074797784,0.9745816684461307,1
6.777736402955853,2.976406082726949,4.581593519604558,1.4639470023178849,1
5.0766609681768795,2.5343565505732855,3.8949746078714136,1.1318502010514448,1
6.008198551309011,2.0199136563326276,3.996342086917745,0.9613635237792226,1
5.6602235704725565,2.156623103994622,3.439819002765589,0.9631559136179523,1
5.138295778153758,2.336735095605073,3.277345088243953,0.9933789827891607,1
6.6172678109082215,3.204101672701533,4.815814348439051,1.4209753080134777,1
5.8248028354955395,2.877102198778908,4.000352088402756,1.2732013990308662,1
6.899906343334902,3.1892841886090895,5.090538362551262,1.6929946194580991,1
6.492451820509887,2.8393155641939547,4.392438938230475,1.3101926495532599,1
6.261671619192761,2.9819598507475127,4.855394278556992,1.5406188334673518,1
6.417625473120291,2.692666258570604,4.670968433850497,1.182116329355773,1
4.622203103731637,2.2909535744919713,2.9061408393171897,0.991765992396744,1
5.99314552488435,2.784902781432292,4.0915752376574135,1.3489299751218669,1
6.898897413842684,2.7883722961223203,4.794892238453965,1.4776732522266496,1
5.760784406920228,2.8433412530305957,4.373371589824366,1.4527614923540766,1
6.431784063035062,3.076166565166353,4.55431574039811,1.2890333788253092,1
5.259411408056061,2.615543226743986,3.768685141990156,1.1651857483776054,1
6.11432412062488,2.537426627376685,4.376743026719736,1.3595880303677201,1
5.153030176255446,2.5405100516046617,4.166967301056817,1.4507077691309667,1
5.664257293744786,2.7552053444994065,4.048693288367003,1.3819417889593058,1
5.97807502844593,2.9385608407313395,3.9478595168674495,1.2826075386853861,1
5.969552928083351,2.5069655599697263,4.232587157098701,1.0450661352122927,1
5.599841101503334,2.8238680529881828,3.7515290290109675,1.4508009937256166,1
5.621460595712391,2.6415269290962486,3.7132700370255254,0.9269459585485926,1
5.956060707312085,2.3743395468029584,4.143115612592314,1.3440567339949403,1
5.424818953573276,2.557007331752992,4.167631814797966,1.313527592668856,1
6.446908479911541,2.8688217856713383,4.6767535124094195,1.4716513219336005,1
5.965722518429454,3.3113509093560523,4.513351131974675,1.6291092983436783,1
5.768277008853017,3.215038650106454,4.282770526987535,1.1926897669422187,1
5.731743460568675,3.188322602177722,4.731614219725014,1.6659033442775952,1
6.223365848469901,3.0720699795212805,4.608258668969633,1.3128337827733043,1
5.458385515759987,2.527047988581444,3.755193091714771,0.9189068097152828,1
5.918441055399358,2.923676669327461,4.2379280746290995,1.1186500306423472,1
6.555018784536306,2.7756110118673636,4.437306058485219,1.227395391270652,1
5.248647815333369,2.6523914299320697,3.8449137024730473,1.257470833941632,1
6.9570632006260595,2.9989951321944037,4.9806786842743636,1.560752855559949,1
5.79317858470609,2.990030313738109,4.480403186894642,1.3476238329633308,1
6.5049542289957625,3.09947091762186,4.6333703976610074,1.5602611484042763,1
5.198449756387175,2.7244474292560446,4.201695856240446,1.2282192633747537,1
6.3076713126479325,2.813536718661005,4.9098976928993405,1.633580377048255,1
